postcode,easting,northing,river_level,tide_level,rainfall_level
RH13 6LX,520922,128762,0.38971875,1.453,0.0
ME7 3DL,578287,166502,0.150145833,1.289,0.004166667
RM6 6JB,548113,187946,0.394677083,1.289,0.0
BN1 6UQ,530071,107080,0.38971875,1.453,0.016666667
TN34 3ET,582656,109902,0.203041667,1.453,0.0
SE18 3RX,543328,176633,0.196427083,1.289,0.0
SM4 5QW,525040,166846,0.559625,1.453,0.008333333
E8 2JL,534239,185275,5.802614583,1.453,0.0
NW2 4DY,523692,185051,0.083416667,1.453,0.0
SS0 0PZ,585968,187841,0.466239583,1.289,0.0
CT20 2HH,622023,135551,0.061166667,1.36,0.0
CT2 7TN,614710,159751,0.385541667,1.36,0.025
TN21 8NW,558785,121827,0.076489583,1.453,0.0
TN21 8XB,563082,123253,0.1220625,1.453,0.016666667
SE20 7RP,535527,169572,0.259770833,1.453,0.008333333
RG19 4RY,452165,166667,0.133760417,1.189,0.0
RG8 0SL,464909,181736,0.103208333,1.189,0.004166667
SE5 0NG,532324,177624,0.087645833,1.453,0.008333333
SW11 5AL,527872,176286,1.088635417,1.453,0.0
SO15 3SA,440981,112329,0.044114583,1.189,0.004166667
PO7 8SE,469922,110231,0.049885417,1.189,0.0
SM5 4LQ,528013,163251,0.12365625,1.453,0.016666667
SO16 4EX,439860,113900,0.044114583,1.189,0.004166667
SL4 4XF,493350,176282,0.245645833,1.189,0.0
SM2 6RR,525866,163425,0.977114583,1.453,0.008333333
SW13 9NX,521862,176780,1.24978125,1.453,0.0
TW15 1SE,508230,170990,0.2555625,1.453,0.0
CT1 2TD,615012,157615,0.385541667,1.36,0.008333333
SL6 4LL,486082,180926,-0.007625,1.189,0.0
BN1 4ET,531312,104765,1.18546875,1.453,0.016666667
GU9 7AS,482849,146057,0.185645833,1.189,0.0
ME9 7DL,585604,167153,0.114541667,1.289,0.004166667
SM1 2BH,525035,163822,0.977114583,1.453,0.008333333
CT15 4NH,626196,152080,0.22603125,1.36,0.004166667
KT18 7HB,519995,159496,0.1145,1.453,0.0
SM1 2TL,525429,164004,0.977114583,1.453,0.008333333
IG4 5LL,542211,189352,0.401947917,1.289,0.0
DA1 1FS,553654,174061,0.117114583,1.289,0.0
UB4 9YE,512026,181501,0.134510417,1.453,0.0
BN11 3FL,514293,102536,-3.331583333,1.453,0.008333333
SS17 7RY,569801,184174,0.466239583,1.289,0.0
SE18 1JG,545676,178410,2.946239583,1.289,0.0
GU14 8JH,486903,157217,0.980875,1.189,0.0
PO21 1ND,493476,98907,0.055479167,1.189,0.0
SO15 2BA,442177,112787,1.5491875,1.189,0.0
PO1 2GL,462945,99493,0.532385417,1.189,0.0
KT17 2BS,522471,163370,0.1145,1.453,0.008333333
TN35 5LY,582917,110496,0.203041667,1.453,0.0
GU31 5AP,477818,125655,0.113354167,1.189,0.0
PO20 2AQ,490863,106639,0.055479167,1.189,0.0
SE19 3EX,532502,170325,0.976458333,1.453,0.008333333
N16 8DD,533259,185482,5.802614583,1.453,0.0
SE1 7DP,531094,179417,0.883375,1.453,0.008333333
EN4 8TA,527256,195136,0.146125,1.453,0.0
NW5 2UW,528593,185177,0.795927083,1.453,0.0
OX9 3TE,470923,206149,1.275385417,1.189,0.0
SO31 9HG,450547,103963,0.33521875,1.189,0.0
BN43 5RT,521884,104747,1.18546875,1.453,0.008333333
EC1V 0BR,531708,182414,5.802614583,1.453,0.0
BR1 5LD,540198,172416,0.035479167,1.453,0.008333333
SW1X 8PN,528104,179419,1.088635417,1.453,0.0
RG19 3TL,449797,167204,1.3541875,1.189,0.0
SL1 8JW,492642,183259,1.634302083,1.189,0.0
ME18 5QL,566268,154717,1.667,1.289,0.004166667
PO5 4AY,464102,99901,0.532385417,1.189,0.0
PO9 2AS,471694,106778,0.049885417,1.189,0.0
HP22 6NN,487090,207527,0.294760417,1.189,0.008333333
SW10 0BP,526596,177466,1.088635417,1.453,0.0
EN5 3HS,521787,195862,0.762697917,1.453,0.0
SS0 7HJ,586848,185856,0.150145833,1.289,0.0
N6 4BF,528415,188225,0.795927083,1.453,0.0
TN4 0QU,557719,142376,1.194522222,1.453,0.0
HA3 0AZ,516677,188316,0.177635417,1.453,0.0
PO12 4QZ,460636,101066,0.532385417,1.189,0.0
N1 2EW,531903,183981,5.802614583,1.453,0.0
DA7 4EP,548154,175696,0.304677083,1.289,0.0
TN21 8SP,560144,122079,0.076489583,1.453,0.0
SM5 4EF,527915,162578,0.12365625,1.453,0.029166667
TW12 2RQ,512611,170354,0.211791667,1.453,0.0
E9 6DP,535335,185062,5.802614583,1.453,0.0
N1C 4DE,530245,182948,0.795927083,1.453,0.0
SO18 6TE,444963,113067,1.5491875,1.189,0.0
E16 1NZ,540293,181225,0.050947917,1.289,0.008333333
CT9 5BF,634823,170582,0.22603125,1.36,0.0
RM20 4AU,559042,177675,0.117114583,1.289,0.0
SL3 7ZD,498325,179765,3.368458333,1.189,0.0
SW1A 1LF,529275,180145,0.883375,1.453,0.0
SL2 2BA,495171,182914,0.102864583,1.189,0.0
SO24 9HJ,458116,132110,0.328083333,1.189,0.0
SE27 0QD,531777,171225,0.976458333,1.453,0.008333333
NW3 1AJ,526517,186236,0.795927083,1.453,0.0
E1 1RD,534446,181341,5.802614583,1.453,0.008333333
GU15 1QL,490934,159218,0.553958333,1.189,0.0
E15 4LS,539533,184774,0.401947917,1.289,0.0
SO41 0TT,429915,92761,0.139364583,0.743,0.0
KT12 5LT,511520,164189,1.676614583,1.453,0.0
CT11 7EW,638656,166277,0.163479167,1.36,0.0
GU10 5AU,481398,149385,0.760135417,1.189,0.0
E15 1HE,539363,185198,0.401947917,1.289,0.0
ME12 4AB,602136,170463,0.246020833,1.289,0.004166667
BN27 1AG,559160,109406,0.1488125,1.453,0.008333333
RG14 2SG,448884,168237,1.3541875,1.189,0.0
SO45 3PX,442298,105570,0.044114583,1.189,0.0
HA1 4PQ,513911,188586,0.087135417,1.453,0.0
RM18 7ND,564597,175340,0.117114583,1.289,0.0
PO13 0QD,457496,102686,0.532385417,1.189,0.0
TN3 0QE,555204,141768,0.350875,1.453,0.0125
RG7 1YF,471613,170786,0.10175,1.189,0.0
N16 9WJ,533362,187442,5.802614583,1.453,0.0
NW3 6NT,526445,185556,0.795927083,1.453,0.0
E3 4JE,536770,182072,5.802614583,1.453,0.008333333
BN14 7HQ,513940,103575,-3.331583333,1.453,0.008333333
IG8 9JS,540175,191423,0.22075,1.289,0.0
KT17 2PP,522276,162954,0.1145,1.453,0.008333333
RG18 0TS,452484,177347,0.133760417,1.189,0.0
RH11 9AH,525975,132904,0.203989583,1.453,0.008333333
ME19 6SP,569623,158044,0.45975,1.289,0.004166667
SN7 8DZ,428443,198500,0.16284375,1.189,0.0
W1T 2ER,529570,181755,0.795927083,1.453,0.0
SW1P 4FG,530156,178874,0.883375,1.453,0.008333333
SE20 8GB,534937,169926,0.259770833,1.453,0.008333333
BN1 4ZE,531157,105164,1.18546875,1.453,0.016666667
ME10 1LA,589764,163442,0.162083333,1.289,0.0
ME1 2QQ,574310,166126,0.150145833,1.289,0.004166667
HA5 3EG,512106,189683,0.147760417,1.453,0.0
KT24 6LT,508374,154598,1.17375,1.453,0.0
HP13 5UD,484631,194954,0.169916667,1.189,0.0
SW16 1NL,530034,172358,0.883375,1.453,0.008333333
GU9 9LW,486484,148764,0.69434375,1.189,0.0
RM13 9EL,554538,183218,0.133041667,1.289,0.0
GU5 0TB,503705,142814,0.086427083,1.453,0.004166667
EN4 8AH,526777,195519,0.146125,1.453,0.0
RH11 8XY,524794,135076,0.835739583,1.453,0.008333333
HA5 1HE,511850,189046,0.3753125,1.453,0.0
SW5 0NS,525868,178667,1.24978125,1.453,0.0
BN15 8SJ,517440,103646,1.18546875,1.453,0.008333333
CR5 1BU,530858,157136,0.53496875,1.453,0.029166667
PO32 6QB,450803,95406,0.33521875,1.189,0.0
W1D 6BS,529734,180687,0.795927083,1.453,0.0
ME7 2HE,578610,167669,0.150145833,1.289,0.004166667
E16 4AB,540200,181793,0.401947917,1.289,0.008333333
HP6 6PP,499578,197944,0.400927083,1.189,0.016666667
SE5 0EU,532380,177118,0.087645833,1.453,0.008333333
TN23 5PL,599626,141548,0.137166667,1.289,0.004166667
CT5 2BY,612316,167168,0.385541667,1.289,0.025
CM11 1LR,567791,195237,0.466239583,1.289,0.008333333
DA15 8PH,545860,174453,0.304677083,1.289,0.0
ME16 8AT,574821,155466,0.329989583,1.289,0.004166667
W14 8RN,524473,178933,1.24978125,1.453,0.0
MK17 0PP,481397,231807,2.128229167,1.189,0.0
TN39 5GB,573453,109270,0.05,1.453,0.008333333
CT10 2BE,638874,168266,0.163479167,1.36,0.0
HA8 0RR,520716,191499,0.762697917,1.453,0.0
SL5 9RP,495044,166370,0.93428125,1.189,0.0
TN38 8WA,579398,110684,0.203041667,1.453,0.0
KT4 7LP,521427,165991,1.10134375,1.453,0.0
SN7 7FA,428153,194631,0.16284375,1.189,0.004166667
PO22 7DF,494894,99617,0.055479167,1.189,0.0
HP16 9RF,484677,201459,0.169916667,1.189,0.0
PO33 2TJ,459025,91866,0.5180625,1.189,0.0
SS4 1RU,587796,190870,0.466239583,1.289,0.0
KT17 3AU,522910,159537,0.1145,1.453,0.008333333
BN23 6BH,563298,101289,0.076489583,1.453,0.0
SW4 0LN,529058,175757,0.883375,1.453,0.029166667
HA7 4EQ,517198,191885,0.073614583,1.453,0.0
TN6 2HL,553002,130112,0.246114583,1.453,0.008333333
ME16 8LR,574155,154963,1.300760417,1.289,0.004166667
BN14 7LD,513576,103485,-3.331583333,1.453,0.008333333
OX14 3TD,450820,198195,0.49165625,1.189,0.0
SE6 2PG,537913,172436,0.090395833,1.453,0.008333333
SE25 4AA,533924,168718,0.976458333,1.453,0.008333333
SE1 3RT,532871,179787,5.802614583,1.453,0.008333333
BH25 7QT,422535,93799,0.1148125,0.743,0.0
RM9 6XD,548520,183818,-1.24275,1.289,0.0
TN5 6TE,563642,132518,0.26453125,1.453,0.020833333
HP5 3HY,496902,202620,0.400927083,1.189,0.016666667
CT11 0BD,637021,164944,0.163479167,1.36,0.0
SM1 3PT,526984,165327,0.12365625,1.453,0.008333333
HA9 8NF,518255,187134,0.076614583,1.453,0.0
TN21 9NJ,566264,118605,0.1220625,1.453,0.008333333
RG21 5RZ,463725,153604,0.2371875,1.189,0.0
UB6 8LR,513954,183634,0.192822917,1.453,0.0
IG11 9TR,545021,184382,2.946239583,1.289,0.0125
CT21 4HB,615439,139271,0.316895833,1.36,0.008333333
UB2 4RQ,513036,179111,0.134510417,1.453,0.0
GU2 7LX,498922,149386,1.285479167,1.189,0.0
SW1X 7HS,528516,179539,1.088635417,1.453,0.0
GU15 1HN,488468,159373,0.851354167,1.189,0.0
GU19 5ND,491523,163317,0.553958333,1.189,0.0
UB1 2QN,512958,182697,0.134510417,1.453,0.0
BN17 6LH,502797,102843,-3.331583333,1.189,0.0
RM9 4RH,546633,183971,2.946239583,1.289,0.0125
HP19 8UZ,480079,214589,0.880864583,1.189,0.0
SL1 2XH,496038,180096,0.102864583,1.189,0.0
SW9 6SF,531697,176941,0.883375,1.453,0.008333333
PO38 1JH,455988,77463,0.14584375,1.189,0.0
HP21 8RJ,481493,211723,1.073583333,1.189,0.0
SO50 8NB,447736,118743,0.690291667,1.189,0.0
BR2 8QH,542526,165543,0.897697917,1.453,0.008333333
KT23 4HF,512489,153257,1.22046875,1.453,0.0
TN15 0SD,555749,151466,1.194522222,1.453,0.0
RG30 4AP,467887,172920,0.130697917,1.189,0.004166667
SW17 7LY,527566,172211,0.060520833,1.453,0.029166667
SL3 0NZ,503460,176649,1.596697917,1.453,0.0
DA12 4BQ,566075,172083,0.117114583,1.289,0.0
HP27 0QD,482119,200562,0.169916667,1.189,0.0
TN22 3FH,548090,124606,0.241614583,1.453,0.0125
NW5 1SB,528695,186213,0.795927083,1.453,0.0
CT20 3DB,620057,135122,0.061166667,1.36,0.0
SP6 2PF,416407,111680,0.1148125,0.743,0.0
TN31 7FD,590902,120077,1.25709375,1.289,0.008333333
BN3 2DH,528306,104727,1.18546875,1.453,0.016666667
SO41 3QH,433004,94756,0.35234375,0.743,0.0
BN27 3EU,558327,109784,0.1488125,1.453,0.008333333
BH24 3JS,417150,106467,0.1148125,0.743,0.0
CR0 1TN,532158,165966,0.976458333,1.453,0.008333333
GU51 3YA,480813,153991,0.440854167,1.189,0.0
N5 2SS,531950,186100,5.802614583,1.453,0.0
RG30 1HX,468933,174043,0.130697917,1.189,0.004166667
EC4N 6LY,532474,180943,5.802614583,1.453,0.0
SS1 3RG,592189,186365,0.114541667,1.289,0.0
UB9 5NP,503971,188445,0.149947917,1.453,0.0
RM18 7BL,563358,176627,0.117114583,1.289,0.0
TW2 5JP,513626,172512,0.07946875,1.453,0.0
PO4 0HY,465589,99180,0.532385417,1.189,0.0
RG17 0DT,433875,168405,0.052895833,1.189,0.025
E1 4QT,535784,182069,5.802614583,1.453,0.008333333
W1U 5AJ,528027,181952,0.795927083,1.453,0.0
RH5 6QW,512823,147449,0.1686875,1.453,0.0
TW19 6BJ,504157,175211,0.687583333,1.453,0.0
TW10 6YH,517869,175252,2.055427083,1.453,0.0
SW1V 1SH,529228,178783,0.883375,1.453,0.0
CT6 8AF,615484,167419,0.558104167,1.36,0.008333333
OX10 6EQ,463923,190615,0.08740625,1.189,0.0
SW16 3RF,531256,171082,0.883375,1.453,0.008333333
TN23 3BZ,596070,142864,0.218510417,1.289,0.004166667
RH1 5DG,528296,146606,0.433479167,1.453,0.004166667
SO40 2RQ,433532,115692,0.10346875,0.743,0.008333333
NW5 1EU,528680,186390,0.795927083,1.453,0.0
BN44 3HH,519721,110914,1.18546875,1.453,0.008333333
GU1 2SZ,501771,150584,0.845895833,1.189,0.0
GU8 6HB,490857,143581,0.225635417,1.189,0.0
W4 4DP,519605,178240,0.398427083,1.453,0.0
EN5 3BL,523109,195538,0.268125,1.453,0.0
RG7 2QA,462465,161775,0.2371875,1.189,0.0
SS3 9RL,593747,185605,0.162083333,1.289,0.033333333
BN3 1FH,529705,104651,1.18546875,1.453,0.016666667
TN12 6PF,569161,145764,1.667,1.289,0.008333333
RG14 6NW,446074,165136,0.997052083,1.189,0.0
DA16 2ES,545992,175518,0.304677083,1.289,0.0
SW19 8TL,525859,170747,1.088635417,1.453,0.029166667
SS12 9AR,575191,193050,0.466239583,1.289,0.008333333
RM8 2HH,547166,185413,-1.24275,1.289,0.0125
HP13 7UW,488594,193729,1.229729167,1.189,0.0
KT9 1QU,518090,164277,0.051541667,1.453,0.0
ME14 4QD,578798,156126,0.329989583,1.289,0.0
DA9 9EE,559517,174890,0.117114583,1.289,0.0
RM16 3BP,565446,181158,0.466239583,1.289,0.008333333
NW10 5PY,523059,182904,-1.080875,1.453,0.0
RH5 4AP,517549,149556,0.1686875,1.453,0.0
E6 6HN,542933,182461,2.946239583,1.289,0.0125
CM12 9AX,567470,194723,0.466239583,1.289,0.008333333
SE23 1AD,535651,173338,0.087645833,1.453,0.008333333
SP11 7AR,441175,143131,0.483864583,1.189,0.0125
SE15 4JY,534205,175857,0.087645833,1.453,0.008333333
SE28 8HB,547430,180559,-1.24275,1.289,0.0
W5 5RL,517836,179837,0.398427083,1.453,0.0
RH12 2NY,516799,130972,0.229604167,1.453,0.0
HP10 9TX,490141,190685,0.190458333,1.189,0.0
RH4 3AF,516434,148564,0.1686875,1.453,0.0
RM14 3TB,566042,186523,0.466239583,1.289,0.008333333
KT12 5BX,509530,164086,3.083177083,1.453,0.0
RG24 9JX,461824,154681,0.2371875,1.189,0.0
SW4 7UF,529467,175357,0.883375,1.453,0.008333333
E3 2HR,536779,183444,5.802614583,1.453,0.008333333
ME4 5AE,576734,167171,0.150145833,1.289,0.004166667
RH11 0PD,524362,136543,0.835739583,1.453,0.008333333
TN9 2JT,558983,145021,1.194522222,1.453,0.0
RG27 8QQ,476254,157257,0.206947917,1.189,0.0
RH13 6JH,520585,128599,0.38971875,1.453,0.0
GU21 4TB,499494,159385,0.448020833,1.189,0.0
BN17 5ER,503181,102139,-3.331583333,1.189,0.0
PO9 5QE,472788,108050,0.049885417,1.189,0.0
RG20 0LP,445510,163270,0.997052083,1.189,0.0
KT13 8HG,507045,164971,0.9871875,1.453,0.0
IG1 2FU,544435,185079,2.946239583,1.289,0.0125
RH10 4AD,534407,137289,1.12790625,1.453,0.0
SW7 3HG,526679,178752,1.088635417,1.453,0.0
W3 0AB,520222,181591,0.120166667,1.453,0.0
SE23 3AS,535303,172622,0.090395833,1.453,0.008333333
W14 0ZW,524176,179036,1.24978125,1.453,0.0
SO16 6DF,440815,115137,0.044114583,1.189,0.004166667
PO21 2XP,492183,99205,0.055479167,1.189,0.0
SS13 1AG,574108,189465,0.466239583,1.289,0.008333333
BN8 6PU,549688,117088,0.35525,1.453,0.0125
KT18 6JQ,520682,157862,0.1145,1.453,0.0
RG12 8ZQ,485290,167077,0.18003125,1.189,0.0
RG40 4QU,476525,163174,0.645145833,1.189,0.0
W2 1NJ,527108,181582,0.795927083,1.453,0.0
SW6 3LA,524256,175880,1.24978125,1.453,0.0
ME14 2PA,576194,157174,0.114541667,1.289,0.004166667
TN28 8TT,607116,126909,0.05,1.36,0.008333333
RG7 1SL,472192,163071,0.288052083,1.189,0.0
RG7 1SL,472192,163071,0.280854167,1.189,0.0
ME7 5HS,576894,167926,0.150145833,1.289,0.004166667
ME12 3DY,594428,172679,0.162083333,1.289,0.004166667
BN9 9XA,544025,101692,-5.02471875,1.453,0.0
ME19 6NN,567347,157733,0.45975,1.289,0.004166667
E10 7NB,536838,187141,0.171541667,1.289,0.0
SP11 6HF,436924,148921,0.254114583,1.189,0.0125
TN30 7EW,590078,127386,1.018520833,1.289,0.0
TN30 7EW,590078,127386,0.826625,1.289,0.0
SW4 0LS,528909,175773,0.883375,1.453,0.029166667
ME5 0BL,577073,166135,0.150145833,1.289,0.004166667
RM3 7QR,553284,192201,1.005916667,1.289,0.0
PO36 0NP,455886,85935,0.353510417,1.189,0.0
SO19 9DW,443638,111071,1.5491875,1.189,0.0
BN1 5BD,529714,106660,1.18546875,1.453,0.016666667
RH13 9HE,515651,126201,0.229604167,1.453,0.0
OX11 9BS,453612,191523,0.205916667,1.189,0.0
HA9 9AP,519922,186425,0.076614583,1.453,0.0
EC1N 8ER,531334,181901,5.802614583,1.453,0.0
DA6 8NZ,548642,174962,0.139979167,1.289,0.0
E11 3BJ,539889,187263,0.401947917,1.289,0.0
N10 1PA,528421,189878,2.525052083,1.453,0.0
SO22 6BW,447391,130726,0.44234375,1.189,0.0
E16 1JP,541559,180696,0.196427083,1.289,0.0125
SO18 5QB,445648,114032,1.5491875,1.189,0.0
NW7 2XD,521876,192199,0.1208125,1.453,0.0
KT21 2JB,517011,158498,1.22046875,1.453,0.0
IG1 2DR,543625,186359,0.401947917,1.289,0.0125
E7 8SG,540412,185262,0.401947917,1.289,0.0
NW11 9EJ,524092,187576,0.083416667,1.453,0.0
BR3 9JB,535885,168177,0.259770833,1.453,0.008333333
W1U 6TB,528026,181725,0.795927083,1.453,0.0
RG9 6HL,470058,189223,0.08740625,1.189,0.0
KT3 4PX,521383,168666,0.789958333,1.453,0.0
OX10 9PA,459244,186537,0.08971875,1.189,0.004166667
SS17 7NL,570294,183818,0.466239583,1.289,0.0
CT6 6NX,619619,167932,0.558104167,1.36,0.016666667
TW2 7JZ,514291,173791,0.07946875,1.453,0.0
SO40 4UU,439062,110801,0.044114583,1.189,0.008333333
W1U 4HT,528229,181798,0.795927083,1.453,0.0
SS0 9PA,586046,186399,0.466239583,1.289,0.0
W1K 5QR,528617,181028,0.795927083,1.453,0.0
SL1 1QE,498209,179572,3.368458333,1.189,0.0
RH3 7ER,519462,150039,0.413989583,1.453,0.0
SW15 2NW,524360,175400,1.24978125,1.453,0.0
PO14 1LB,456407,105277,0.179208333,1.189,0.0
CR4 4DX,526743,168393,-0.0084375,1.453,0.029166667
TN15 6DW,557468,163807,0.117114583,1.289,0.0
NW1 9AS,529890,184798,0.795927083,1.453,0.0
BN8 6HL,554979,113235,0.1488125,1.453,0.0
SS8 9LB,578552,184070,0.466239583,1.289,0.008333333
RH10 7DY,529311,136950,0.770395833,1.453,0.008333333
PO20 7JB,482075,98372,0.25321875,1.189,0.0
SL3 8LU,501274,179105,-18.60030208,1.189,0.0
SS16 5UT,571138,188207,0.466239583,1.289,0.008333333
N17 6JQ,533215,190181,0.054510417,1.453,0.0
SS13 2DG,574761,188489,0.466239583,1.289,0.008333333
NW10 3JN,523565,183271,0.083416667,1.453,0.0
SO50 4SG,444734,120256,0.095041667,1.189,0.0
CT10 3ER,638869,168996,0.163479167,1.36,0.0
PO7 6UE,464915,111760,0.299135417,1.189,0.004166667
RM20 3WJ,558665,178374,0.117114583,1.289,0.0
TN33 9LZ,570673,113984,0.05,1.453,0.008333333
SW9 8EQ,530998,175356,0.883375,1.453,0.008333333
CR7 7DF,531755,168302,0.976458333,1.453,0.008333333
E18 1QH,540613,189678,0.401947917,1.289,0.0
CR0 7HS,534509,166106,0.976458333,1.453,0.008333333
TN35 5HP,583662,111246,0.203041667,1.453,0.0
UB4 8LH,509132,182717,0.52015625,1.453,0.0
SO14 0DL,442713,112485,1.5491875,1.189,0.0
IG8 9EZ,540154,191723,0.22075,1.289,0.0
SE8 4EJ,537384,176565,0.087645833,1.453,0.008333333
GU1 2JT,501283,150068,0.845895833,1.189,0.0
RG12 8AN,485007,168425,0.18003125,1.189,0.0
UB7 7AG,505629,179668,0.800291667,1.453,0.0
RH11 8NF,525381,135719,0.835739583,1.453,0.008333333
N15 4AP,533852,189210,5.802614583,1.453,0.0
NW1 5AW,527167,181818,0.795927083,1.453,0.0
RG42 6ED,487476,171663,1.779916667,1.189,0.0
ME7 4PF,577524,168330,0.150145833,1.289,0.004166667
N3 3YZ,525107,190715,0.246822917,1.453,0.0
BN2 5YU,533207,103856,-5.02471875,1.453,0.016666667
TW15 1SR,508777,170645,0.2555625,1.453,0.0
W1J 7QN,528729,180257,0.795927083,1.453,0.0
SS9 3TL,582380,187127,0.466239583,1.289,0.0
RH10 1RH,528252,137256,0.549875,1.453,0.008333333
RM8 3AP,548119,186256,-1.24275,1.289,0.0
ME19 4FE,567877,155257,1.667,1.289,0.004166667
SW13 0JU,521540,175684,0.2274375,1.453,0.0
SW15 5LL,521522,175282,0.2274375,1.453,0.0
PO35 5XR,464867,88117,0.5180625,1.189,0.0
HP9 1PG,493527,190726,0.095229167,1.189,0.0
OX2 9JZ,448513,206247,1.060677083,1.189,0.0
TN40 1DU,574173,107414,0.05,1.453,0.008333333
RH10 5EN,527606,135019,0.203989583,1.453,0.008333333
RG31 5WJ,465917,174142,0.185166667,1.189,0.004166667
GU33 7RR,478259,127223,0.113354167,1.189,0.0
RM5 3NQ,549865,191053,0.394677083,1.289,0.0
W13 8RB,516934,180532,0.875697917,1.453,0.0
TN1 2QR,558841,139905,1.194522222,1.453,0.0
SO41 6DF,427932,95989,0.139364583,0.743,0.0
RG21 6QD,462643,153399,0.2371875,1.189,0.0
RH6 9AE,529018,143072,0.134697917,1.453,0.004166667
SE15 1QW,534738,177104,0.087645833,1.453,0.008333333
GU21 6JE,499759,158428,0.448020833,1.189,0.0
EC1N 2NS,531160,181635,5.802614583,1.453,0.0
NW10 4HT,521862,183390,0.120166667,1.453,0.0
CR0 1RE,532265,165510,0.058260417,1.453,0.008333333
W3 6AE,520656,181161,0.120166667,1.453,0.0
CT16 2GZ,630248,144448,0.163479167,1.36,0.0
W11 2LW,524572,180920,1.24978125,1.453,0.0
NW7 3XX,521876,192199,0.1208125,1.453,0.0
SE5 8HE,533002,176498,0.087645833,1.453,0.008333333
SE9 3EW,543053,172427,0.91425,1.453,0.0
BN15 9DP,518446,104879,1.18546875,1.453,0.008333333
CR4 3JR,527487,170175,0.060520833,1.453,0.029166667
RM2 6LT,553012,190121,0.3786875,1.289,0.0
N7 7EH,530755,186439,2.525052083,1.453,0.0
SE12 8TQ,540106,174827,0.050947917,1.453,0.008333333
NW8 7RD,527217,182987,0.795927083,1.453,0.0
BN14 0SR,512645,108127,-3.331583333,1.453,0.008333333
CM13 3HH,562235,187909,0.40121875,1.289,0.008333333
SW6 2FE,525710,176458,1.088635417,1.453,0.0
CT1 2JJ,614962,157813,0.385541667,1.36,0.008333333
CT15 7FA,626386,145441,0.163479167,1.36,0.0
PO17 6JG,459293,110772,0.299135417,1.189,0.004166667
DA11 8LD,563105,172432,0.117114583,1.289,0.0
PO31 8DG,448826,96453,0.33521875,1.189,0.0
PO20 8LB,480521,96416,0.25321875,1.189,0.0
BN3 2RR,528790,104423,1.18546875,1.453,0.016666667
KT22 7TW,516028,156940,1.22046875,1.453,0.0
SO50 7BY,449521,117161,0.144351064,1.189,0.0
RH16 2EP,534156,124707,0.16803125,1.453,0.004166667
SP11 7QF,435496,143616,0.072,1.189,0.0125
E17 7DL,536274,189129,0.171541667,1.289,0.0
SW5 9TF,525322,178445,1.24978125,1.453,0.0
NW10 4SP,521876,183299,0.120166667,1.453,0.0
HA3 0WD,515821,188696,0.177635417,1.453,0.0
SL4 5AW,495446,176621,0.102864583,1.189,0.0
IG11 8FG,544219,184348,2.946239583,1.289,0.0125
SE19 3AG,533531,170601,0.976458333,1.453,0.008333333
KT17 4LD,521688,160215,0.1145,1.453,0.008333333
NW10 5UJ,522455,183351,0.120166667,1.453,0.0
SO45 5TN,440510,107593,0.044114583,1.189,0.0125
PO30 3HQ,449467,83136,0.103291667,1.189,0.0
TW5 9EE,512140,177260,0.06309375,1.453,0.0
ME12 4NJ,602201,171455,0.246020833,1.289,0.004166667
SW1X 7BP,528447,179403,1.088635417,1.453,0.0
KT17 1HH,521049,160951,0.1145,1.453,0.008333333
RM17 6NQ,561328,177811,0.117114583,1.289,0.0
SW18 5NB,524862,173380,1.088635417,1.453,0.0
SO51 5RZ,437171,120833,0.347166667,1.189,0.004166667
SP10 1NW,436495,145476,0.254114583,1.189,0.0125
RG2 7JJ,472754,171458,0.10175,1.189,0.0
EC2Y 8AG,532219,181946,5.802614583,1.453,0.0
NW2 7JD,522631,187061,-1.080875,1.453,0.0
BN6 8AE,530582,115541,0.16803125,1.453,0.016666667
W3 6JN,520646,181036,0.120166667,1.453,0.0
BN15 0HE,518088,105688,1.18546875,1.453,0.008333333
BN2 8SR,537958,102028,-5.02471875,1.453,0.016666667
RM14 3QJ,558508,185159,0.133041667,1.289,0.0
CT10 1LR,639702,167741,0.163479167,1.36,0.0
RG20 0LZ,444677,163535,0.997052083,1.189,0.0
TN14 7LL,547165,159208,0.105166667,1.453,0.0
TN13 2NR,551968,154723,0.251885417,1.453,0.015833333
ME19 4XQ,570563,161424,0.150145833,1.289,0.004166667
GU5 9LB,508575,147806,0.086427083,1.453,0.0
PO9 5NE,473490,109496,0.049885417,1.189,0.0
UB8 2RD,505119,183383,0.652208333,1.453,0.0
BN24 5ET,560494,104591,0.1488125,1.453,0.0
BN24 5ET,560494,104591,0.1488125,1.453,0.008333333
PO2 8DX,463513,102094,0.532385417,1.189,0.0
PO6 4HY,463562,106007,0.179208333,1.189,0.004166667
DA9 9QB,559258,174220,0.117114583,1.289,0.0
SE16 7DJ,535423,179936,0.087645833,1.453,0.008333333
OX44 7LP,464733,199901,1.0664375,1.189,0.0
SO51 6BL,430739,118955,0.10346875,0.743,0.008333333
RG14 5QH,446917,166706,0.997052083,1.189,0.0
SL4 4EJ,494929,176275,0.102864583,1.189,0.0
RM15 4YF,555017,179581,0.0,1.289,0.0
BR2 7QH,539907,166412,0.038375,1.453,0.008333333
GU5 9HB,507434,147904,0.086427083,1.453,0.0
BN13 3SN,510847,104711,-3.331583333,1.453,0.008333333
DA10 0LN,560045,174585,0.117114583,1.289,0.0
